微博链接,时间,地址,经度,纬度,微博内容,紧急,分类,已过期或已删除,是否为有效信息,审核人,经纬度已人工矫正,勿动_机器分类_有效,,,,,,,
https://m.weibo.cn/detail/4661705810381221,Thu Jul 22 10:25:38 +0800 2021,河南省郑州市,113.683525,34.759674,紧急求助信号[流泪]：位于郑东新区商鼎路东四环交叉口向西，商鼎路两边众多小区，商都嘉园1#院、2#院等附近小区，成了重灾区，不知道是不是紧邻贾鲁河附近泄洪原因，到这一层住户已被淹；呼吁政府关注！目前没有任何相关部门关注 水位已涨到160cm，现在小区处于没水、没电、手机没信号状态，现在小区水太深，无法出去。如果再下雨可能还要继续涨水！手机有信号的各位同胞麻烦转发一下信息，希望有关部门能够重视并提供支援！！���#河南暴雨互助#郑州郑州·管城回族区,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661705928082245,Thu Jul 22 10:26:06 +0800 2021,河南省郑州市,113.759384,34.771713,驰援河南企业一览图：一方有难，八方支援#企业驰援河南捐款额突破8亿# 河南暴雨互助 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661707169072382,Thu Jul 22 10:31:01 +0800 2021,河南省郑州市,113.397391,34.545898,#河南暴雨互助##新密身边事# 我朋友在米村镇金井沟村从20号现在都没有联系上有知道情况的朋友敬请告知，麻烦啦，非常感谢   新密市 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661708762910891,Thu Jul 22 10:37:22 +0800 2021,河南省郑州市,113.759384,34.771713,帮发已核实紧急❗️❗️目前没人受伤，水位持续不下，物资匮乏！路上将近一米的水深，两天了！影响正常出行！告急！家中有孕妇！被困白沙商都路前程路，没水没电三天，食物也马上没了！希望帮忙送到东中原福塔处朋友家中避难！！15515777565我们位置在前程大道商都路向东500米路北东润华景小区#河南暴雨互助##河南暴雨救援#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661709253646326,Thu Jul 22 10:39:19 +0800 2021,河南省郑州市,113.759384,34.771713,#新乡暴雨求助#  请求支援！辉县市共济医院被困三百多老人！！水灾泛滥情况严重，人手严重不足。现向社会发起求救信息，望大家给与共济帮助！！！洪水无情的冲进了各个房间，物品浸泡、机器受损、车辆被淹、停水停电、已无法就餐、全员拼命抗险，但依然是无法度难，请求支援！请求支援！救救我们！救救老人！联系电话：17516767222、18695937733 #河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661709288246600,Thu Jul 22 10:39:27 +0800 2021,河南省郑州市,113.759384,34.771713,辉县市共济医院被困三百多老人#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661709757483187,Thu Jul 22 10:41:19 +0800 2021,河南省郑州市,113.759384,34.771713,#卫辉暴雨#河南省卫辉市古城，有四个水库，穿城而过三条河，卫河，孟姜女河，共产主义渠，海拔低洼，焦新辉的雨洪都从这三条河泄，从17号到现在大雨没停，大暴雨百年不遇，全县村庄全部沦陷，县城内涝已不堪一击，三条河堤危在旦夕，现在向外界朋友请求支援请求国家专业救援#新乡暴雨# #河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661709799949848,Thu Jul 22 10:41:29 +0800 2021,河南省郑州市,113.759384,34.771713,河南暴雨互助 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661710709589164,Thu Jul 22 10:45:05 +0800 2021,河南省郑州市,113.759384,34.771713,【失联人员合集】‼️ #河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661710767788481,Thu Jul 22 10:45:20 +0800 2021,河南省郑州市,113.759384,34.771713,河南师范大学新联学院 中原科技学院野生发言人我来说一下新联现在的情况 物资已经到了 老师们在发放  老师的家属能过去的都过去了。志愿者们也在协调  学校有值班老师和校医  希望在校学生有问题找老师  学校老师对外建立的有联系渠道  有任何问题直接和校内老师联系  希望大家自我负责 不传谣不信谣  至于考研机构那个问题  作为新联的毕业生  我相信每一位老师的尽职尽责  物资发放需要时间  希望大家互相信任#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661710810781183,Thu Jul 22 10:45:30 +0800 2021,河南省郑州市,113.759384,34.771713,有老人小孩病人‼️‼️#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661710873428200,Thu Jul 22 10:45:44 +0800 2021,河南省郑州市,113.631419,34.753439,坐标二七区郑密路 现在停水已经两天了，家里已经没有可饮用水，超市便利店已关门或抢空，真的需要水！#河南暴雨互助# 郑州 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661711724089221,Thu Jul 22 10:49:08 +0800 2021,河南省郑州市,113.631419,34.753439,截止7月22日8:00�郑州公交�已恢复运营线路218条�#河南暴雨互助# 郑州 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661711757642980,Thu Jul 22 10:49:16 +0800 2021,河南省郑州市,113.759384,34.771713,易烊千玺 ���#易烊千玺捐款100万元驰援河南#   “你朝前走，我定随其后”     @TFBOYS-易烊千玺      河南暴雨互助 Niki阿帆儿-的微博视频 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661711958709092,Thu Jul 22 10:50:04 +0800 2021,河南省郑州市,113.759384,34.771713,#辉县暴雨#大家关注下河南新乡辉县这个小县城吧，郑州最开始下的时候辉县就开始了陆续很多地方雨停了，可辉县还在不停的下，人在外地，眼看着家里发的视频河里的水一点点涨上来漫出来，昨晚开始断电，辉县山多水库多，南水北调河经过，真的受灾很严重，降雨量很大，降水时间也很长了���希望得到关注救助#辉县暴雨##新乡暴雨##河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661712084796110,Thu Jul 22 10:50:33 +0800 2021,河南省郑州市,113.759384,34.771713,#郑州暴雨后人间百态# � � � 寻求卫辉市唐庄镇就近有爆破能力救援队紧急救援大司马村，三孔桥不爆破，山洪流不出，桥附近村全村进水15037328882  李瑞元，唐庄镇包点领导13598693868    张根三  ，大司马支部书记 13462275612   张春雨“卫辉的河堤马上就崩了，我们这边有四个水库，撑不住了，卫辉在太行山下，这里都是平房老城区，排水系统瘫痪，往城市里灌水，我们需要沙袋，需要专业救援，河堤撑不了太久，食物最多撑两天，我们非常需要水和食物和沙袋，谢谢大家。”#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661712458355049,Thu Jul 22 10:52:03 +0800 2021,河南省郑州市,113.759384,34.771713,摄影� #河南暴雨互助# 暴雨快快停止洪水快快过去河南人民顶住加油加油加油 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661712705556481,Thu Jul 22 10:53:02 +0800 2021,河南省郑州市,113.631419,34.753439,已核实扩❗ 扩❗ 扩❗ 刚才健康路发生触电事故，死亡一人，各单位注意工作人员自身安全，同时加大宣传，不要出门，遇见行人及时劝导千万别再去趟水，因为漏电已经发生了事故，不要做无谓的牺牲和伤害。#河南暴雨互助##河南暴雨# 郑州 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661712743828211,Thu Jul 22 10:53:11 +0800 2021,河南省郑州市,113.759384,34.771713,#河南暴雨互助# 【全省高速收费站正常通行204个，服务区正常营业144对】记者从省交通运输厅了解到，截至今天（22日）上午10点，全省高速公路开通运营收费站403个，正常通行204个，实施管控193个，关闭6个（因积水关闭收费站4个：连霍高速巩义站，焦桐高速大峪站，郑云高速嘉应观站，安阳西北绕城高速曲沟站。因防汛需要关闭收费站2个：盐洛高速扶沟站，兰南高速鄢陵北站。）其中，郑州绕城高速24个收费站，正常通行21个，实施管控3个。全省高速公路开通运营服务区148对，正常营业144对，因降雨积水关闭4对（连霍巩义服务区，郑民金明服务区，大广朱砂服务区，商登尉氏服务区）。全省高速公路共有398处存在水毁，较大水毁主要集中在连霍高速上街至巩义段郑州绕城高速北半幅K30处。目前已抢修255处，正在抢修143处，主要集中在西南绕城高速郑州段、郑云高速郑州段、安罗高速郑州段、商登高速郑州段等路段。@私家车999 #暴雨中的河南力量#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713016982135,Thu Jul 22 10:54:16 +0800 2021,河南省郑州市,113.759384,34.771713,多人被困一夜 淇县桥盟乡S305省道乾坤园林农场 ‼️‼️‼️#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713562241098,Thu Jul 22 10:56:26 +0800 2021,河南省郑州市,113.759384,34.771713,从来没想过我大河南会以这样的方式挂热搜灾难仅几日，却感觉过了好多个世纪每一分都扣人心弦，每一秒都让人挂念看到被洪水猛兽袭击过的城镇和乡村看到经历灾难携手团结互帮互助的人儿们虽渺小却很伟大，没有被灾难吓哭，却被你们感动到泪流满面��我的家乡河南，你要加油，加油！！！一定要加油✊✊✊河南暴雨互助#河南暴雨互助##河南暴雨救援#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713683612831,Thu Jul 22 10:56:55 +0800 2021,河南省郑州市,113.759384,34.771713,新乡14名阿姨受困#河南暴雨互助# #河南暴雨救援#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713838803148,Thu Jul 22 10:57:32 +0800 2021,河南省郑州市,113.759384,34.771713,微博在帮吴亦凡控评论，不知道哪个大资本，人工降雨给河南郑州，试图转移对吴亦凡恶性事件的注意力，让人民遭殃，凭借资本的技术实力，完全可以制造出一场很大的天灾人祸，人工降雨太简单了，如同某个校长可以教训自己的不听话的艺人去见天地间最大的官府官员一样。人工降雨，难道他的资本投资了微博？我的评论被删除被限流了。#吴亦凡##河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661713959654757,Thu Jul 22 10:58:01 +0800 2021,河南省郑州市,113.759384,34.771713,【郑州东站所有列车持续停运  郑州火车站仅有5趟列车恢复】7月22日，记者从中国铁路郑州局郑州站了解到，截至目前，郑州东站所有列车持续停运，郑州火车站除z146郑州-深圳、k1627郑州-南宁、k742郑州-厦门、k926郑州-齐齐哈尔、K1144郑州-启东5趟列车外，其他列车均停运。另据了解，郑州火车站目前运行的列车全部为周边返回的返回列车。为了保障旅客出行，郑州火车站在今日将加大对安检口的检票查验力度，同时，对站内滞留旅客进行车票查验，及时有序疏导旅客乘车。郑州东站将根据列车恢复开行情况，及时向广大旅客公布列车恢复开行信息，有购买今日郑州东站车票的旅客请不要盲目到车站乘车，尽量推迟出行计划或采取替他交通方式出行。此外，所有停运列车车票可在票面乘车日期起（含当天）30日内，到全国任意火车站退票窗口免费办理退票手续。通过12306网站或“铁路12306”APP购票未取票的旅客，也可在网上直接办理免费退票业务。在此提醒广大旅客，请及时关注车站公告或登录铁路12306网站了解列车停运信息，以便合理安排行程。#河南暴雨互助救援信息#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661714086004224,Thu Jul 22 10:58:31 +0800 2021,河南省郑州市,113.759384,34.771713,河南暴雨互助尽以微薄 希望社会各界人士都能够伸出援手支援河南 ,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661714127949784,Thu Jul 22 10:58:41 +0800 2021,河南省郑州市,113.759384,34.771713,出现千年一遇的暴雨，各方面的应对不可能是完美的，肯定有不少问题。事后一定会有深入的总结，也会追责。这方面即使网友不说，我相信也不会就这么算了。但是，现在不是强调追责的时候。现在应该全力抗灾，然后是灾后重建，恢复供给，疏导、安抚人们的心理创伤。总结和追责会有的，但不急于现在。#河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661714346576346,Thu Jul 22 10:59:33 +0800 2021,河南省郑州市,121.663474,31.814233,#河南暴雨互助# 【受持续降雨影响，郑州东站和火车站除了这5趟列车开行，其他列车均停运】7月22日，记者从郑州站获悉，截至目前，郑州东站所有列车持续停运，郑州火车站除z146郑州-深圳、k1627郑州-南宁、k742郑州-厦门、k926郑州-齐齐哈尔、K1144郑州-启东5趟列车外，其他列车均停运。（猛犸新闻・ 记者 王琳）,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661714408704913,Thu Jul 22 10:59:48 +0800 2021,河南省郑州市,113.759384,34.771713,紧急求助信号：位于金水区文化北路126号文化路和北三环北晨颐商苑小区负一楼被物业挖空，导致负一楼雨水倒灌至整个地下室，地基被泡在水里已经一天两夜了，老楼房地基被泡非常危险，希望政府部门能赶快解决抽水，基坑水位已满了，如果冲垮地基受损会直接影响小区住户几千人口！！！呼吁政府关注！相关部分及时救援抽水！！目前没有任何相关部门关注 现在小区处于没水、没电、手机没信号状态，现在小区文化路门口水太深，无法出去。如果再下雨可能还要继续涨水！手机有信号的各位同胞麻烦转发一下信息，希望有关部门能够重视并提供支援！！���#河南暴雨救援##河南暴雨互助#,,,是,,,,,,,,,,,
https://m.weibo.cn/detail/4661715280595306,Thu Jul 22 11:03:16 +0800 2021,河南省郑州市,113.759384,34.771713,天地史话河南暴雨，捐款爱心❤️ 明星榜很多明星捐款，有几个人特别值得表扬，1、岳云鹏：出身于河南农村，拿出100万捐款，也没有买热搜宣传这件事，低调为家乡做好事。2.安以轩陈荣炼夫妇，安以轩从18年开始基本就不怎么在娱乐圈活跃了，这次却大手笔捐赠了200万。3.张继科:他的钱基本都是血汗钱，打乒乓球十多年满身都是伤，现在上的综艺也不多，但也大方捐赠了50万。4.温碧霞：她现在基本是素人了，赚钱很辛苦。没有什么影视剧综艺，经常跑18线小城市的商演，直播带货也没什么人买，但是她也捐了20万。5.张天爱:自从《太子妃升职记》以后就没有太多作品，颜值身材那么绝也是有点可惜啊。这次捐了100万，非常大方，希望她事业红红火火吧。6.李云迪:他就是钢琴家而已，没怎么上综艺，比起明星赚的差很多，但是也捐了100万。7、王一博：捐了100万，还有130万物资。#河南暴雨互助#,,,是,,,,,,,,,,,
